관서명,주소,홈페이지,위도,경도
화순경찰서,전남 화순군 화순읍 자치샘로 29,"
https://www.jnpolice.go.kr/hwasun
",35.0625067847312,126.984987397647
해남경찰서,전남 해남군 해남읍 영빈로 61,"
https://www.jnpolice.go.kr/haenam
",34.5657863071367,126.607262270512
경상북도경찰청,경북 안동시 풍천면 검무로 77,"
https://www.gbpolice.go.kr
",36.5777985265202,128.500561799762
경산경찰서,경북 경산시 원효로 68,"
https://www.gbpolice.go.kr/gs
",35.8221266190558,128.744993163479
경주경찰서,경북 경주시 중앙로 63,"
https://www.gbpolice.go.kr/gj
",35.8455596779128,129.211134330166
고령경찰서,경북 고령군 고령읍 대가야로 1411,"
https://www.gbpolice.go.kr/gr
",35.7344047633369,128.271428914609
구미경찰서,경북 구미시 구미대로 350-19,"
https://www.gbpolice.go.kr/gm
",36.1178670983442,128.365055619804
군위경찰서,경북 군위군 군위읍 중앙길 74 ,"
https://www.gbpolice.go.kr/gw
",36.2347494446181,128.566606795617
김천경찰서,경북 김천시 혁신8로 8,"
https://www.gbpolice.go.kr/gc
",36.1269028530484,128.182183459759
문경경찰서,경북 문경시 매봉로 35,"
https://www.gbpolice.go.kr/mg
",36.5882109130006,128.18031632386
봉화경찰서,경북 봉화군 봉화읍 내성로 73,"
https://www.gbpolice.go.kr/bh
",36.8888247104573,128.739895085797
상주경찰서,경북 상주시 중앙로 230,"
https://www.gbpolice.go.kr/sangju
",36.4157202021958,128.163446072673
성주경찰서,경북 성주군 성주읍 성주순환로 251,"
https://www.gbpolice.go.kr/sj
",35.9211369219147,128.29229287473
안동경찰서,경북 안동시 제비원로 103,"
https://www.gbpolice.go.kr/ad
",36.5616995100783,128.720131316867
영덕경찰서,경북 영덕군 영덕읍 남산1길 14 ,"
https://www.gbpolice.go.kr/yd
",36.3999608104965,129.370239036497
영양경찰서,경북 영양군 영양읍 영양창수로 135,"
https://www.gbpolice.go.kr/yy
",36.6622373916273,129.128401636065
영주경찰서,경북 영주시 영주로82번길 33,"
https://www.gbpolice.go.kr/yj
",36.8199680980799,128.609047662268
영천경찰서,경북 영천시 금호읍 최무선로 1 ,"
https://www.gbpolice.go.kr/yc
",35.9527381754738,128.90665764347
울릉경찰서,경북 울릉군 울릉읍 도동2길 62 ,"
https://www.gbpolice.go.kr/ul
",37.4843091297771,130.905851668763
예천경찰서,경북 예천읍 군청길 21 ,"
https://www.gbpolice.go.kr/yecheon
",36.6567153317695,128.451469091631
울진경찰서,경북 울진군 울진읍 울진중앙로 28 ,"
https://www.gbpolice.go.kr/uj
",36.9847824147226,129.398620650046
의성경찰서,경북 의성군 의성읍 홍술로 71-5,"
https://www.gbpolice.go.kr/us
",36.3554180007807,128.687027318101
청도경찰서,경북 청도군 청도읍 새마을로 1362 ,"
https://www.gbpolice.go.kr/cd
",35.6537344001594,128.750222251971
청송경찰서,경북 청송군 청송읍 월막1길 5-15,"
https://www.gbpolice.go.kr/cs
",36.437859886289,129.053113693219
칠곡경찰서,경북 칠곡군 약목면 칠곡대로 1050,"
https://www.gbpolice.go.kr/cg
",36.0092830421519,128.386371883847
포항남부경찰서,경북 포항시 남구 연일로 55 ,"
https://www.gbpolice.go.kr/phnb
",36.0084333390813,129.348324793889
포항북부경찰서,경북 포항시 북구 삼흥로 370,"
https://www.gbpolice.go.kr/phbb
",36.0940945982714,129.378153083852
경상남도경찰청,경남 창원시 의창구 상남로 289,"
https://www.gnpolice.go.kr
",35.239081127728,128.695581412201
거제경찰서,경남 거제시 진목1길 2,"
https://www.gnpolice.go.kr/gj
",34.898977407491,128.686705439226
거창경찰서,경남 거창군 거창읍 중앙로 97,"
https://www.gnpolice.go.kr/gc
",35.6861484603538,127.909004101545
고성경찰서,경남 고성군 고성읍 중앙로 113,"
https://www.gnpolice.go.kr/gs
",34.9759201780233,128.333663847157
김해중부경찰서,경남 김해시 김해대로 2307,"
https://www.gnpolice.go.kr/ghjb
",35.226329267661,128.879511795185
김해서부경찰서,경남 김해시 장유면 계동로 175,"
https://www.gnpolice.go.kr/ghsb
",35.190021869884,128.797287528166
남해경찰서,경남 남해군 남해읍 화전로 89,"
https://www.gnpolice.go.kr/nh
",34.8393904732625,127.893273965376
마산동부경찰서,경남 창원시 마산회원구 합성남17길 56,"
https://www.gnpolice.go.kr/msdb
",35.2381219356388,128.590222252696
마산중부경찰서,경남 창원시 마산합포구 3.15대로 147,"
https://www.gnpolice.go.kr/msjb
",35.1922083143554,128.564081784766
밀양경찰서,경도 밀양시 상남면 밀양대로 1545,"
https://www.gnpolice.go.kr/my
",35.4691020772256,128.760882005854
사천경찰서,경남 사천시 남일로 37,"
https://www.gnpolice.go.kr/sacheon
",34.9332450654338,128.080818073701
산청경찰서,경남 산청군 산청읍 중앙로 1,"
https://www.gnpolice.go.kr/sc
",35.4164427939169,127.874442004512
양산경찰서,경남 양산시 물금읍 신주4길 8,"
https://www.gnpolice.go.kr/ys
",35.3382060993088,129.016533725796
의령경찰서,경남 의령군 의령읍 충익로 53,"
https://www.gnpolice.go.kr/ur
",35.3209085915668,128.261208524745
진주경찰서,경남 진주시 비봉로24번길 3,"
https://www.gnpolice.go.kr/jj
",35.192944167358,128.081306903114
진해경찰서,경남 창원시 진해구 진해대로 815,"
https://www.gnpolice.go.kr/jh
",35.1564471673961,128.703684875169
창녕경찰서,경남 창녕군 창녕읍 종로 38-6,"
https://www.gnpolice.go.kr/cn
",35.540369591815,128.500225227156
창원서부경찰서,경남 창원시 의창구 우곡로 10,"
https://www.gnpolice.go.kr/cwsb
",35.2516975777937,128.636851973138
창원중부경찰서,경남 창원시 성산구 상남로 177,"
https://www.gnpolice.go.kr/cwjb
",35.2284926728378,128.685891422392
통영경찰서,경남 통영시 광도면 죽림3로 53,"
https://www.gnpolice.go.kr/ty
",34.8824825082009,128.42000234466
하동경찰서,경남 하동군 하동읍 경서대로 139,"
https://www.gnpolice.go.kr/hd
",35.067876802474,127.749074600885
함안경찰서,경남 함안군 가야읍 가야로 85,"
https://www.gnpolice.go.kr/ha
",35.2791466843672,128.410910382125
함양경찰서,경남 함양군 함양읍 학사루길 12,"
https://www.gnpolice.go.kr/hy
",35.5197222046969,127.725390239554
합천경찰서,경남 합천군 합천읍 황강체육공원로 67,"
https://www.gnpolice.go.kr/hc
",35.5638799493131,128.169677230497
제주특별자치도경찰청,제주시 수목원 서길 37,"
https://www.jjpolice.go.kr
",33.4685007421504,126.481678808853
서귀포경찰서,서귀포시 신중로 27,"
https://www.jjpolice.go.kr/seogwipo
",33.2561527307649,126.50923956244
제주동부경찰서,제주시 동광로 66,"
https://www.jjpolice.go.kr/dongbu
",33.5035351846963,126.535826444474
제주서부경찰서,제주시 애월읍 애조로  215,"
https://www.jjpolice.go.kr/seobu
",33.4734977061282,126.405378344484
